mesh_code,transport_terrain_elderly_weight_coverage,transport_weighted_mean_ascent_m,transport_weighted_median_ascent_m,transport_weighted_p90_ascent_m,transport_weighted_mean_descent_m,transport_weighted_mean_maximum_grade_percent,medical_terrain_elderly_weight_coverage,medical_weighted_mean_ascent_m,medical_weighted_median_ascent_m,medical_weighted_p90_ascent_m,medical_weighted_mean_descent_m,medical_weighted_mean_maximum_grade_percent,terrain_metric_status
523973861,1.0,1.8032246157203666,1.636599305389188,2.5134532172095145,0.1339671721333916,3.0263037544078992,1.0,1.707589356120588,2.1099563417490703,2.1099563417490703,0.5256118657964084,2.7488129065792477,available
523973862,1.0,3.2667473511488487,3.4999999999999996,4.1552865288965855,0.37943802197164156,4.002881027732515,0.9966383580268865,1.8848545059413313,2.006420983508403,2.9234571729428067,1.2483370160479959,3.593385649542419,partial
523973863,1.0,1.3349908837942188,1.636599305389188,2.125857916920353,0.4754089644398535,2.2100272972494657,1.0,1.280535786018,1.339870910080017,2.169745930704809,0.6484632929254902,2.0479830859153942,available
523973864,0.9403647145481715,3.565181440279484,3.596137467558521,5.017234149025189,1.3855696009204868,4.113980873053879,0.9593697565265228,1.1751250851345156,0.7933227020221771,2.3628506859150344,0.5520395885539812,2.7231130009854443,partial
523973871,0.790314504294532,1.3295775760741961,1.00529914927008,2.750895086387781,0.6101564072454535,2.2870499228692136,0.7829464550407254,2.192233996741703,1.9947390906491296,3.9257181451661936,0.9139072868185218,2.5166645429906938,partial
523973872,1.0,0.9044255141859251,0.9478774426940828,1.5986767154881378,0.6148936708733224,2.5670847692252003,1.0,1.1376097305884156,0.8179589774581575,2.902278107295457,0.6024862988274358,2.180618971861372,available
523973873,1.0,0.5503354886289534,0.37618283752480597,1.6423342007863742,0.872043475534416,1.9448058618853832,0.8226281039202169,2.942356452358199,2.962349361154451,4.357213293334108,2.2067965991520366,3.5834054144686975,partial
523973874,1.0,0.7812968174858568,0.7510514823532359,1.56969236112755,0.7647881019382837,1.9961544011791552,1.0,0.600212297535126,0.4541701031240768,1.279509326959464,0.8663603493429277,2.391362859810858,available
523973881,1.0,3.1736640462591916,3.1515212771333747,5.867378228706211,3.9310541361631617,6.329785640393386,1.0,1.5192580923147025,0.9772888227577341,3.5756380416585767,0.9664861652216007,2.9893700898673976,available
523973882,0.9956472087941618,1.737883903717987,1.0386140503248322,3.804569394731462,1.9065648404729683,5.005502366183507,1.0,1.3509941834834451,0.6918715390244072,2.7783075256316345,1.7045801846616393,4.954649414555451,partial
523973883,1.0,3.9366057335073297,3.8661139548768695,6.619122630517646,4.39255286546294,7.739675951547459,1.0,1.359538427567722,0.9962686820339632,3.26108396731039,1.4390789030279363,3.5220954814127112,available
523973884,0.9827403325913621,1.9220623180162,0.9953502245894699,4.345707356982892,3.716566649245966,6.549380128977646,0.8502129236436698,3.025087278818937,3.1649051609568373,6.268579385622071,3.5518614075484964,7.9754592651359895,partial
