mesh_code,centroid_lat,centroid_lon,city_area_fraction,centroid_within_city,population,elderly_population,reported_elderly_population,elderly_ratio,HTKSYORI,HTKSAKI,GASSAN,disclosure_status,suppression_flag,aggregation_target_flag,aggregation_flag,primary_eligible_disclosure,nearest_station_name,nearest_station_distance_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,nearest_public_transport_type,nearest_public_transport_name,nearest_public_transport_distance_m,nearest_medical_name,nearest_medical_distance_m,nearest_hospital_name,nearest_hospital_distance_m,nearest_clinic_name,nearest_clinic_distance_m,elderly_population_percentile,elderly_ratio_percentile,transport_distance_percentile,medical_distance_percentile,exploratory_score_a,exploratory_score_b,exploratory_score_c,rank_a_unfiltered,rank_b_unfiltered,rank_c_unfiltered,pareto_frontier,eligibility_population_threshold,eligibility_elderly_threshold,primary_eligible,rank
533903783,35.397916666666674,139.47812499999998,0.43237548524378105,False,850,273.0,273.0,0.3211764705882353,0,,,unaffected,False,False,False,True,湘南台,1068.7845561822155,今田上原,479.97530531174317,bus_stop,今田上原,479.97530531174317,牧小児科医院,515.2035499403422,湘南第一病院,895.7015868567457,牧小児科医院,515.2035499403422,,,,,,,,,,,,True,True,False,
533903812,35.40208333333334,139.39687499999997,0.2551431579332972,False,12,7.0,7.0,0.5833333333333334,0,,,unaffected,False,False,False,True,長後,6319.332728487411,宮原,1174.099183807073,bus_stop,宮原,1174.099183807073,湘南ごしょみ眼科,1235.1454660254153,藤沢御所見病院,1388.662823641144,湘南ごしょみ眼科,1235.1454660254153,,,,,,,,,,,,False,False,False,
533903821,35.40208333333334,139.403125,0.5988305775201759,False,36,18.0,18.0,0.5,0,,,unaffected,False,False,False,True,湘南台,5759.467466913349,西用田,675.1524106786799,bus_stop,西用田,675.1524106786799,湘南ごしょみ眼科,676.5726054476696,藤沢御所見病院,1014.4476231957357,湘南ごしょみ眼科,676.5726054476696,,,,,,,,,,,,True,True,False,
533903822,35.40208333333334,139.409375,1.0,True,832,305.0,305.0,0.36658653846153844,0,,,unaffected,False,False,False,True,湘南台,5195.743309232072,中原,198.3035791638195,bus_stop,中原,198.3035791638195,湘南ごしょみ眼科,185.72885489024796,藤沢御所見病院,880.0302719057854,湘南ごしょみ眼科,185.72885489024796,0.4296577946768061,0.8783269961977186,0.5285171102661597,0.2509505703422053,0.22708149604591651,0.10782286862611863,0.05698623094688399,105,177,146,False,True,True,True,146
533903823,35.406250000000014,139.403125,0.07880415609159021,False,184,55.0,55.0,0.29891304347826086,0,,,unaffected,False,False,False,True,長後,5689.107940819204,西用田,607.920792919205,bus_stop,西用田,607.920792919205,湘南ごしょみ眼科,906.7215801700642,藤沢御所見病院,1433.3439427873416,湘南ごしょみ眼科,906.7215801700642,,,,,,,,,,,,True,True,False,
533903824,35.406250000000014,139.409375,0.9631455715306307,True,296,109.0,109.0,0.36824324324324326,0,,,unaffected,False,False,False,True,長後,5125.792069532346,西用田,139.97912162014714,bus_stop,西用田,139.97912162014714,湘南ごしょみ眼科,631.5934797185503,藤沢御所見病院,1341.5799287753248,湘南ごしょみ眼科,631.5934797185503,0.2262357414448669,0.8859315589353612,0.30798479087452474,0.8783269961977186,0.06967716751724039,0.19870895921583367,0.061199337248983,196,115,139,False,True,True,True,139
533903831,35.40208333333334,139.41562499999998,1.0,True,1636,532.0,532.0,0.3251833740831296,0,,,unaffected,False,False,False,True,湘南台,4632.995450798463,御所見小学校前,86.87613979107765,bus_stop,御所見小学校前,86.87613979107765,鈴木医院,92.64649239572022,藤沢御所見病院,1079.0881729907283,鈴木医院,92.64649239572022,0.6330798479087453,0.8098859315589354,0.12167300380228137,0.08745247148288973,0.07702872674174847,0.05536439734563171,0.006736352528746064,190,216,236,False,True,True,True,236
533903832,35.40208333333334,139.421875,1.0,True,858,243.0,243.0,0.28321678321678323,0,,,unaffected,False,False,False,True,湘南台,4071.628590815423,御所見中学校前,128.83412552164148,bus_stop,御所見中学校前,128.83412552164148,鈴木医院,502.38945168727173,藤沢御所見病院,1482.915022689039,鈴木医院,502.38945168727173,0.3821292775665399,0.6653992395437263,0.26996197718631176,0.7680608365019012,0.10316037531264004,0.2934985325796238,0.07923344415647637,174,76,124,False,True,True,True,124
533903833,35.406250000000014,139.41562499999998,0.9999999999999998,True,804,213.0,213.0,0.26492537313432835,0,,,unaffected,False,False,False,True,長後,4563.550606998482,用田,259.2986497158803,bus_stop,用田,259.2986497158803,西山内科クリニック,245.03770237538117,藤沢御所見病院,1479.7952881454878,西山内科クリニック,245.03770237538117,0.3688212927756654,0.5779467680608364,0.6806083650190115,0.376425855513308,0.25102285706024374,0.1388338706646041,0.09449149372229708,96,159,107,False,True,True,True,107
533903834,35.406250000000014,139.421875,1.0,True,482,146.0,146.0,0.3029045643153527,0,,,unaffected,False,False,False,True,長後,4002.8361838527876,御所見中学校前,367.8329424865314,bus_stop,御所見中学校前,367.8329424865314,特別養護老人ホームかつらはら医務室,376.29933119799716,藤沢御所見病院,1795.6464001836962,特別養護老人ホームかつらはら医務室,376.29933119799716,0.2813688212927757,0.7604562737642585,0.8593155893536122,0.5931558935361216,0.24178461449493271,0.16689557460712168,0.1434159690540285,99,137,76,False,True,True,True,76
533903841,35.40208333333334,139.42812500000002,1.0,True,486,111.0,111.0,0.22839506172839505,0,,,unaffected,False,False,False,True,湘南台,3512.3048131937767,葛野,49.202722150827164,bus_stop,葛野,49.202722150827164,宮本内科消化器科クリニック,659.3833613087647,医療法人社団　健育会　湘南慶育病院,1266.0157507579595,宮本内科消化器科クリニック,659.3833613087647,0.23193916349809887,0.3269961977186312,0.03802281368821293,0.9011406844106464,0.00881897960068817,0.20900981653630965,0.007947141313167667,254,110,231,False,True,True,True,231
533903842,35.40208333333334,139.434375,1.0000000000000002,True,270,101.0,101.0,0.37407407407407406,0,,,unaffected,False,False,False,True,湘南台,2956.1838550301754,宮の腰,264.9854144008956,bus_stop,宮の腰,264.9854144008956,宮本内科消化器科クリニック,126.68967774098859,医療法人社団　健育会　湘南慶育病院,1266.4958600865832,宮本内科消化器科クリニック,126.68967774098859,0.20912547528517111,0.8973384030418251,0.6920152091254753,0.1596958174904943,0.14471800951293212,0.033396463733753566,0.023110860834764827,154,229,200,False,True,True,True,200
533903843,35.406250000000014,139.42812500000002,0.9999999999999998,True,216,55.0,55.0,0.25462962962962965,0,,,unaffected,False,False,False,True,長後,3444.3944923999757,宮下,411.23478192322864,bus_stop,宮下,411.23478192322864,特別養護老人ホームかつらはら医務室,493.6650750381428,医療法人社団　健育会　湘南慶育病院,1719.6821033368697,特別養護老人ホームかつらはら医務室,493.6650750381428,0.11406844106463879,0.5095057034220533,0.8935361216730038,0.7566539923954373,0.10192427243418295,0.08631034133788258,0.07712140765932475,175,198,125,False,True,True,True,125
533903844,35.406250000000014,139.434375,1.0,True,452,123.0,123.0,0.2721238938053097,0,,,unaffected,False,False,False,True,長後,2889.543361298448,出荷場前,90.45892451186921,bus_stop,出荷場前,90.45892451186921,宮本内科消化器科クリニック,377.93328382533855,医療法人社団　健育会　湘南慶育病院,1720.0353672180752,宮本内科消化器科クリニック,377.93328382533855,0.2509505703422053,0.6045627376425855,0.14068441064638784,0.596958174904943,0.03530483308996805,0.14980699446283738,0.021075508726710962,231,148,203,False,True,True,True,203
533903851,35.40208333333334,139.440625,1.0,True,1375,347.0,347.0,0.25236363636363635,0,,,unaffected,False,False,False,True,湘南台,2405.4878987858538,公民館前,256.55869366138455,bus_stop,公民館前,256.55869366138455,医療法人知真会　湘南真心クリニック,271.49302290342786,医療法人社団　健育会　湘南慶育病院,1499.9596904756831,医療法人知真会　湘南真心クリニック,271.49302290342786,0.4600760456273764,0.49809885931558934,0.6692015209125475,0.41064638783269963,0.3078835894692709,0.18892856626523444,0.1264312838885219,78,125,87,False,True,True,True,87
533903852,35.40208333333334,139.44687499999998,0.9999999999999998,True,329,119.0,119.0,0.3617021276595745,0,,,unaffected,False,False,False,True,湘南台,1865.0284866240083,菖蒲沢団地,254.69862720389048,bus_stop,菖蒲沢団地,254.69862720389048,いすゞ自動車藤沢工場健康診断診療所,325.48867579585175,医療法人社団いしずえ　湘南敬愛病院,1880.5147807303092,いすゞ自動車藤沢工場健康診断診療所,325.48867579585175,0.24714828897338403,0.8669201520912547,0.6539923954372624,0.5133079847908745,0.16163310153392416,0.12686319015744046,0.0829675616238774,137,164,119,False,True,True,True,119
533903853,35.406250000000014,139.440625,0.9463680750433591,True,841,195.0,195.0,0.2318668252080856,0,,,unaffected,False,False,False,True,長後,2340.8371933832827,葛原,123.84056866435482,bus_stop,葛原,123.84056866435482,宮本内科消化器科クリニック,607.1590348846299,医療法人社団　健育会　湘南慶育病院,1898.5139075633579,宮本内科消化器科クリニック,607.1590348846299,0.33840304182509506,0.34980988593155893,0.24334600760456274,0.8517110266159695,0.08234902918937674,0.2882216021628186,0.0701375761917125,187,78,128,False,True,True,True,128
533903854,35.406250000000014,139.44687499999998,0.8049423787034949,True,488,74.0,74.0,0.15163934426229508,0,,,unaffected,False,False,False,True,長後,1803.8919654593183,大持,101.31907896928792,bus_stop,大持,101.31907896928792,いすゞ自動車藤沢工場健康診断診療所,707.8664844457517,医療法人社団　健育会　湘南慶育病院,2212.420788344753,いすゞ自動車藤沢工場健康診断診療所,707.8664844457517,0.15019011406844107,0.03802281368821293,0.17490494296577946,0.9201520912547528,0.0262689933351646,0.13819774754586592,0.02417146915250887,238,160,194,False,True,True,True,194
533903861,35.40208333333334,139.453125,1.0,True,222,40.0,40.0,0.18018018018018017,0,,,unaffected,False,False,False,True,湘南台,1347.1821304078182,下土棚,600.2269217485841,bus_stop,下土棚,600.2269217485841,いすゞ自動車藤沢工場健康診断診療所,365.2824514482825,湘南第一病院,1622.4404172535985,いすゞ自動車藤沢工場健康診断診療所,365.2824514482825,0.07034220532319392,0.12167300380228137,0.9695817490494296,0.5817490494296578,0.06820251846925646,0.040921511081553875,0.03967675028819862,201,224,167,False,True,True,True,167
533903862,35.40208333333334,139.45937499999997,1.0,True,1358,385.0,385.0,0.28350515463917525,0,,,unaffected,False,False,False,True,湘南台,890.7253601934311,とどろき公園,237.72866105794694,bus_stop,とどろき公園,237.72866105794694,いわもと内科,541.2915501139677,湘南第一病院,1154.1208184731415,いわもと内科,541.2915501139677,0.5095057034220533,0.6692015209125475,0.6273764258555133,0.8060836501901141,0.319651867165927,0.4107042172071304,0.2576661438751959,74,31,27,False,True,True,True,27
533903863,35.406250000000014,139.453125,1.0,True,342,91.0,91.0,0.26608187134502925,0,,,unaffected,False,False,False,True,長後,1293.4381479259855,下土棚,202.84049769628845,bus_stop,下土棚,202.84049769628845,いすゞ自動車藤沢工場健康診断診療所,727.0225196762667,湘南第一病院,1885.7454810509023,いすゞ自動車藤沢工場健康診断診療所,727.0225196762667,0.18631178707224336,0.5817490494296578,0.5437262357414449,0.9277566539923955,0.10130260665905247,0.17285200017348815,0.09398416739471029,176,134,108,False,True,True,True,108
533903864,35.406250000000014,139.45937499999997,1.0000000000000002,True,1609,304.0,304.0,0.1889372280919826,0,,,unaffected,False,False,False,True,長後,858.1292889527655,渋谷ノ里,192.8705157858054,bus_stop,渋谷ノ里,192.8705157858054,赤川内科医院,579.8091151574936,湘南第一病院,1501.9269108049846,赤川内科医院,579.8091151574936,0.42585551330798477,0.1482889733840304,0.5019011406844106,0.8212927756653993,0.21373736789602277,0.3497520565571282,0.17554095614274115,112,52,57,False,True,True,True,57
533903871,35.40208333333334,139.465625,0.9999999999999998,True,3313,642.0,642.0,0.19378207063084818,0,,,unaffected,False,False,False,True,湘南台,618.9337119791049,渋谷ヶ原,380.3271107010298,bus_stop,渋谷ヶ原,380.3271107010298,石原医院,234.29048089197454,湘南第一病院,822.3703023632322,石原医院,234.29048089197454,0.7889733840304183,0.17110266159695817,0.870722433460076,0.34220532319391633,0.6869768248781969,0.26999089187352715,0.23508712638417384,11,86,33,False,True,True,True,33
533903872,35.40208333333334,139.471875,0.9957635675157646,True,2242,436.0,436.0,0.19446922390722568,0,,,unaffected,False,False,False,True,湘南台,785.7291019221899,下高倉,387.9062264249978,bus_stop,下高倉,387.9062264249978,牧小児科医院,333.62835368442865,湘南第一病院,815.601707620977,牧小児科医院,333.62835368442865,0.5551330798479087,0.17490494296577946,0.8821292775665399,0.5285171102661597,0.489699142679524,0.29339733117437,0.25881437578879785,32,77,26,False,True,True,True,26
533903873,35.406250000000014,139.465625,1.0,True,3131,852.0,852.0,0.2721175343340786,0,,,unaffected,False,False,False,True,長後,666.5104615172082,渋谷ノ里,380.2182492670703,bus_stop,渋谷ノ里,380.2182492670703,石原医院,326.47468623161564,一般財団法人同友会　藤沢湘南台病院,1241.2897305069284,石原医院,326.47468623161564,0.935361216730038,0.6007604562737643,0.8669201520912547,0.5171102661596958,0.8108834882678656,0.48368488773872687,0.41931617644269853,3,16,7,False,True,True,True,7
533903874,35.406250000000014,139.471875,1.0,True,827,206.0,206.0,0.24909310761789602,0,,,unaffected,False,False,False,True,長後,892.486575140456,下高倉,846.0240198503583,bus_stop,下高倉,846.0240198503583,石原医院,502.2390173025117,一般財団法人同友会　藤沢湘南台病院,1171.3526155543625,石原医院,502.2390173025117,0.3574144486692015,0.4752851711026616,0.9961977186311787,0.7642585551330798,0.35605545837007907,0.2731570501236103,0.2721184301611631,60,83,21,True,True,True,True,21
533903881,35.40208333333334,139.47812499999998,0.11266632927213809,False,657,156.0,156.0,0.2374429223744292,0,,,unaffected,False,False,False,True,湘南台,1223.2189573969733,今田上原,631.7465982285171,bus_stop,今田上原,631.7465982285171,牧小児科医院,594.2664898893678,湘南第一病院,1139.619963644744,牧小児科医院,594.2664898893678,,,,,,,,,,,,True,True,False,
533903883,35.406250000000014,139.47812499999998,0.17267325685011858,False,180,17.0,17.0,0.09444444444444444,0,,,unaffected,False,False,False,True,長後,1339.1315308601665,今田上原,997.5813580915313,bus_stop,今田上原,997.5813580915313,牧小児科医院,931.7767467608518,一般財団法人同友会　藤沢湘南台病院,1359.317153304857,牧小児科医院,931.7767467608518,,,,,,,,,,,,True,True,False,
533903922,35.41041666666668,139.409375,0.4995361567859818,True,208,75.0,75.0,0.3605769230769231,0,,,unaffected,False,False,False,True,長後,5086.294196628,用田神社入口,508.63849814854115,bus_stop,用田神社入口,508.63849814854115,特別養護老人ホーム白鷺苑医務室,730.9662892861542,藤沢御所見病院,1803.4863895264343,特別養護老人ホーム白鷺苑医務室,730.9662892861542,0.155893536121673,0.8631178707224335,0.9429657794676806,0.9315589353612167,0.1470022698029464,0.14522401653920108,0.13694127795331507,150,154,82,False,True,True,True,82
533903924,35.41458333333334,139.409375,0.08349093181272256,False,142,49.0,49.0,0.34507042253521125,0,,,unaffected,False,False,False,True,長後,5088.651443641472,松葉,756.7365920808095,bus_stop,松葉,756.7365920808095,ココロまち診療所,566.9211164170273,藤沢御所見病院,2265.5316195150294,ココロまち診療所,566.9211164170273,,,,,,,,,,,,True,True,False,
533903931,35.41041666666668,139.41562499999998,1.0,True,478,187.0,187.0,0.3912133891213389,0,,,unaffected,False,False,False,True,長後,4519.172385703642,用田神社入口,187.96591095131546,bus_stop,用田神社入口,187.96591095131546,特別養護老人ホーム白鷺苑医務室,187.41148527122422,藤沢御所見病院,1908.5333898550825,特別養護老人ホーム白鷺苑医務室,187.41148527122422,0.3231939163498099,0.9125475285171103,0.49809885931558934,0.25475285171102663,0.1609825210715783,0.08233457184576906,0.041010756318615005,138,200,165,False,True,True,True,165
533903932,35.41041666666668,139.421875,1.0,True,293,131.0,131.0,0.447098976109215,0,,,unaffected,False,False,False,True,長後,3952.1981031677788,松葉,560.3400650712437,bus_stop,松葉,560.3400650712437,特別養護老人ホームかつらはら医務室,239.0031326249331,藤沢御所見病院,2162.6367216072904,特別養護老人ホームかつらはら医務室,239.0031326249331,0.26425855513307983,0.9695817490494296,0.9505703422053232,0.3574144486692015,0.25119634518353595,0.09444982578900953,0.08978120322149194,95,191,115,False,True,True,True,115
533903933,35.41458333333334,139.41562499999998,0.949597067844269,True,135,40.0,40.0,0.2962962962962963,0,,,unaffected,False,False,False,True,長後,4521.85628993572,松葉,194.1442637530021,bus_stop,松葉,194.1442637530021,ココロまち診療所,172.49064810280512,藤沢御所見病院,2350.010422335259,ココロまち診療所,172.49064810280512,0.07034220532319392,0.7262357414448669,0.5057034220532319,0.22433460076045628,0.035572293946710236,0.01578019054778875,0.007980096360668836,230,249,230,False,True,True,True,230
533903934,35.41458333333334,139.421875,0.9755167612710708,True,84,26.0,26.0,0.30952380952380953,0,,,unaffected,False,False,False,True,長後,3955.298007109136,松葉,383.54074588608864,bus_stop,松葉,383.54074588608864,ココロまち診療所,618.4337389866574,藤沢御所見病院,2560.662538076408,ココロまち診療所,618.4337389866574,0.03802281368821293,0.779467680608365,0.8783269961977186,0.8593155893536122,0.03339646373375356,0.03267359655336929,0.028698101915696977,234,231,185,False,True,True,True,185
533903941,35.41041666666668,139.42812500000002,1.0,True,241,88.0,88.0,0.3651452282157676,0,,,unaffected,False,False,False,True,長後,3385.4453182042585,上宮下,124.98259443241147,bus_stop,上宮下,124.98259443241147,特別養護老人ホームかつらはら医務室,399.0254451962042,医療法人社団　健育会　湘南慶育病院,2176.9609461018867,特別養護老人ホームかつらはら医務室,399.0254451962042,0.17870722433460076,0.870722433460076,0.2509505703422053,0.6387832699619772,0.04484667987104049,0.1141551851262849,0.028647308814961227,219,173,186,False,True,True,True,186
533903942,35.41041666666668,139.434375,1.0,True,224,43.0,43.0,0.19196428571428573,0,,,unaffected,False,False,False,True,長後,2819.047445521658,宮下,322.8857120300461,bus_stop,宮下,322.8857120300461,宮本内科消化器科クリニック,834.8397586641892,医療法人社団　健育会　湘南慶育病院,2177.2397929738813,宮本内科消化器科クリニック,834.8397586641892,0.08555133079847908,0.1596958174904943,0.7908745247148289,0.9695817490494296,0.06766036808396825,0.08294900894909568,0.06560225802818213,203,199,136,False,True,True,True,136
533903943,35.41458333333334,139.42812500000002,0.9999999999999998,True,197,43.0,43.0,0.2182741116751269,0,,,unaffected,False,False,False,True,長後,3389.0952380574395,天沼,120.62519282101407,bus_stop,天沼,120.62519282101407,特別養護老人ホームかつらはら医務室,708.5753495889876,医療法人社団　健育会　湘南慶育病院,2635.973072350554,特別養護老人ホームかつらはら医務室,708.5753495889876,0.08555133079847908,0.2813688212927757,0.23193916349809887,0.9239543726235742,0.01984270410154838,0.0790455261750206,0.018333753219301356,246,202,213,False,True,True,True,213
533903944,35.41458333333334,139.434375,0.9703977954948251,True,165,65.0,65.0,0.3939393939393939,0,,,unaffected,False,False,False,True,長後,2823.461689223736,長坂上,285.1368252057054,bus_stop,長坂上,285.1368252057054,特別養護老人ホームかつらはら医務室,1117.3987977768977,医療法人社団　健育会　湘南慶育病院,2636.20314137683,特別養護老人ホームかつらはら医務室,1117.3987977768977,0.12547528517110265,0.9315589353612167,0.7490494296577946,0.9885931558935361,0.09398719079356357,0.12404400815394179,0.09291509356017692,181,165,110,True,True,True,True,110
533903951,35.41041666666668,139.440625,0.6510402122952734,True,200,72.0,72.0,0.36,0,,,unaffected,False,False,False,True,長後,2253.271918343992,藤沢・綾瀬ふれあいの杜,345.10615010040857,bus_stop,藤沢・綾瀬ふれあいの杜,345.10615010040857,宮本内科消化器科クリニック,960.6008791430241,医療法人社団　健育会　湘南慶育病院,2320.812869219423,宮本内科消化器科クリニック,960.6008791430241,0.1444866920152091,0.8593155893536122,0.8288973384030418,0.9809885931558935,0.11976463444606686,0.14173979672974885,0.117487740255077,162,158,95,False,True,True,True,95
533903952,35.41041666666668,139.44687499999998,0.035584442882374036,False,2019,715.0,715.0,0.354135710747895,0,,,unaffected,False,False,False,True,長後,1688.7440696695044,大持,361.82360168328586,bus_stop,大持,361.82360168328586,いすゞ自動車藤沢工場健康診断診療所,1150.4550722647873,一般財団法人同友会　藤沢湘南台病院,2247.4950446479884,いすゞ自動車藤沢工場健康診断診療所,1150.4550722647873,,,,,,,,,,,,True,True,False,
533903953,35.41458333333334,139.440625,0.37338634283041794,False,1731,535.0,535.0,0.30906990179087235,0,,,unaffected,False,False,False,True,長後,2258.824795666568,藤沢・綾瀬ふれあいの杜,183.7149240880267,bus_stop,藤沢・綾瀬ふれあいの杜,183.7149240880267,特別養護老人ホーム藤沢富士白苑医務室,1352.4258890795363,一般財団法人同友会　藤沢湘南台病院,2713.381290780927,特別養護老人ホーム藤沢富士白苑医務室,1352.4258890795363,,,,,,,,,,,,True,True,False,
533903961,35.41041666666668,139.453125,0.585447081934014,True,1882,646.0,646.0,0.3432518597236982,0,,,unaffected,False,False,False,True,長後,1127.3393983606843,坂下,241.70573670527793,bus_stop,坂下,241.70573670527793,赤川内科医院,857.5825338580432,一般財団法人同友会　藤沢湘南台病院,1717.3746324997153,赤川内科医院,857.5825338580432,0.7984790874524715,0.8365019011406845,0.6349809885931559,0.973384030418251,0.5070190403215313,0.7772267923491738,0.49352423696696585,27,2,4,True,True,True,True,4
533903962,35.41041666666668,139.45937499999997,0.9732209424784909,True,1839,429.0,429.0,0.233278955954323,0,,,unaffected,False,False,False,True,長後,578.2267281387227,住宅前,167.88159678382883,bus_stop,住宅前,167.88159678382883,赤川内科医院,291.803480598792,一般財団法人同友会　藤沢湘南台病院,1221.4320564931352,赤川内科医院,291.803480598792,0.5399239543726235,0.3726235741444867,0.4068441064638783,0.4524714828897338,0.21966487877517382,0.24430019228266994,0.09939209343819652,109,98,100,False,True,True,True,100
533903963,35.41458333333334,139.453125,0.04770590472903788,False,1739,553.0,553.0,0.31799884991374355,0,,,unaffected,False,False,False,True,長後,1138.4837037449224,奥田,537.4699117722378,bus_stop,奥田,537.4699117722378,赤川内科医院,954.8425089468302,一般財団法人同友会　藤沢湘南台病院,1585.7463157520976,赤川内科医院,954.8425089468302,,,,,,,,,,,,True,True,False,
533903964,35.41458333333334,139.45937499999997,0.9845751586979059,True,782,188.0,188.0,0.24040920716112532,0,,,unaffected,False,False,False,True,長後,599.7044021578726,長後市民センター前,353.09218073567433,bus_stop,長後市民センター前,353.09218073567433,赤川内科医院,511.33069060837823,一般財団法人同友会　藤沢湘南台病院,1028.1961142987282,赤川内科医院,511.33069060837823,0.3269961977186312,0.4144486692015209,0.8403041825095057,0.7832699619771863,0.27477627260767107,0.25612629935375675,0.21522400059764352,89,91,39,False,True,True,True,39
533903971,35.41041666666668,139.465625,1.0,True,2741,656.0,656.0,0.2393287121488508,0,,,unaffected,False,False,False,True,長後,205.45484469042862,長後駅,198.69325231910602,bus_stop,長後駅,198.69325231910602,長後中央医院,67.45724473725299,一般財団法人同友会　藤沢湘南台病院,823.8901412214349,長後中央医院,67.45724473725299,0.8098859315589354,0.4068441064638783,0.5361216730038023,0.053231939163498096,0.43419740056961936,0.04311179863811823,0.02311316961207099,41,222,199,False,True,True,True,199
533903972,35.41041666666668,139.471875,0.9999999999999998,True,1893,370.0,370.0,0.19545694664553617,0,,,unaffected,False,False,False,True,長後,628.0842614425527,住宅前,426.88101779100356,bus_stop,住宅前,426.88101779100356,たけいハートクリニック,532.217866828218,一般財団法人同友会　藤沢湘南台病院,714.1924131792714,たけいハートクリニック,532.217866828218,0.49809885931558934,0.17870722433460076,0.9011406844106464,0.7984790874524715,0.4488571469878125,0.39772152264742877,0.3584030451233484,38,32,13,False,True,True,True,13
533903973,35.41458333333334,139.465625,1.0,True,2702,787.0,787.0,0.2912657290895633,0,,,unaffected,False,False,False,True,長後,259.85753709307676,長後駅,266.118123083015,station,長後,259.85753709307676,医療法人社団ＴＡＳ長後整形外科,54.28939581196047,一般財団法人同友会　藤沢湘南台病院,494.09311302097666,医療法人社団ＴＡＳ長後整形外科,54.28939581196047,0.908745247148289,0.6958174904942965,0.688212927756654,0.03802281368821293,0.625410227124868,0.0345530512223684,0.02377985654467179,17,227,196,False,True,True,True,196
533903974,35.41458333333334,139.471875,1.0000000000000002,True,2432,747.0,747.0,0.3071546052631579,0,,,unaffected,False,False,False,True,長後,647.9088985528641,藤沢湘南台病院前,182.10329101422613,bus_stop,藤沢湘南台病院前,182.10329101422613,一般財団法人同友会　藤沢湘南台病院,274.6137812397452,一般財団法人同友会　藤沢湘南台病院,274.6137812397452,いたばしクリニック,283.29401778013664,0.8859315589353612,0.7756653992395437,0.4714828897338403,0.41825095057034223,0.41770157151325016,0.37054171666498,0.17470407934014265,45,41,58,False,True,True,True,58
533903981,35.41041666666668,139.47812499999998,0.13080428051339035,False,299,67.0,67.0,0.22408026755852842,0,,,unaffected,False,False,False,True,長後,1179.4828078277133,上高倉,760.3501843265778,bus_stop,上高倉,760.3501843265778,一般財団法人同友会　藤沢湘南台病院,992.8357806808733,一般財団法人同友会　藤沢湘南台病院,992.8357806808733,いたばしクリニック,999.4141252620121,,,,,,,,,,,,True,True,False,
533903983,35.41458333333334,139.47812499999998,0.24991986929916893,False,1050,227.0,227.0,0.21619047619047618,0,,,unaffected,False,False,False,True,長後,1190.1363282598898,上高倉,342.98019351314724,bus_stop,上高倉,342.98019351314724,一般財団法人同友会　藤沢湘南台病院,742.3210404991208,一般財団法人同友会　藤沢湘南台病院,742.3210404991208,山口クリニック,840.2537868130977,,,,,,,,,,,,True,True,False,
533904001,35.335416666666674,139.503125,0.9865125493106203,True,1206,361.0,361.0,0.29933665008291876,0,,,unaffected,False,False,False,True,藤沢,1459.456030232855,小塚地下道前,143.02979292326427,bus_stop,小塚地下道前,143.02979292326427,藤沢病院,242.71185224264718,藤沢病院,242.71185224264718,特別養護老人ホームみどりの園医務室,246.51610742752504,0.47338403041825095,0.7490494296577946,0.3193916349809886,0.3688212927756654,0.15119489944917522,0.1745941100782142,0.05576389827593154,144,132,149,False,True,True,True,149
533904002,35.335416666666674,139.50937499999998,0.7960179157933075,True,1469,351.0,351.0,0.23893805309734514,0,,,unaffected,False,False,False,True,藤沢,2023.5817256839935,村岡宮前,141.65447385602863,bus_stop,村岡宮前,141.65447385602863,神戸製鋼所藤沢事業所診療所,343.75591760331423,藤沢病院,433.2778265978692,神戸製鋼所藤沢事業所診療所,343.75591760331423,0.46387832699619774,0.39923954372623577,0.3155893536121673,0.5437262357414449,0.1463950613714236,0.25222281657968165,0.07959883565062197,151,93,122,False,True,True,True,122
533904003,35.33958333333334,139.503125,1.0,True,2508,396.0,396.0,0.15789473684210525,0,,,unaffected,False,False,False,True,藤沢,1458.2295899415926,小塚,90.13531435428351,bus_stop,小塚,90.13531435428351,岩崎クリニック,200.62786565569732,藤沢病院,657.3153039088909,岩崎クリニック,200.62786565569732,0.5228136882129277,0.045627376425855515,0.13688212927756654,0.2889733840304182,0.07156385085804334,0.1510792407003137,0.020680048156696933,195,147,204,False,True,True,True,204
533904004,35.33958333333334,139.50937499999998,1.0,True,665,69.0,69.0,0.1037593984962406,0,,,unaffected,False,False,False,True,藤沢,2025.2160793582514,湘南アイパーク,108.52376180125158,bus_stop,湘南アイパーク,108.52376180125158,神戸製鋼所藤沢事業所診療所,227.22668100200227,藤沢病院,748.9174004666463,神戸製鋼所藤沢事業所診療所,227.22668100200227,0.13498098859315588,0.0076045627376425855,0.19391634980988592,0.3231939163498099,0.026175020601714637,0.04362503433619106,0.00845960741880511,239,221,228,False,True,True,True,228
533904011,35.335416666666674,139.515625,0.012466205423653171,False,450,92.0,92.0,0.20444444444444446,0,,,unaffected,False,False,False,True,藤沢,2589.470082480013,湘南車庫,513.4222882651205,bus_stop,湘南車庫,513.4222882651205,神戸製鋼所藤沢事業所診療所,506.62550566427774,藤沢病院,980.9073885546509,神戸製鋼所藤沢事業所診療所,506.62550566427774,,,,,,,,,,,,True,True,False,
