mesh_code,centroid_transport_distance,weighted_mean_transport_distance,weighted_median_transport_distance,weighted_p90_transport_distance,transport_difference,centroid_medical_distance,weighted_mean_medical_distance,weighted_median_medical_distance,weighted_p90_medical_distance,medical_difference,population_weighted_mean_transport_distance,population_weighted_median_transport_distance,population_weighted_p90_transport_distance,population_weighted_mean_medical_distance,population_weighted_median_medical_distance,population_weighted_p90_medical_distance,residential_building_count,estimated_population_allocated,estimated_elderly_allocated,citywide_screening_rank,label
523973972,338.66423235749966,250.28219395948167,254.91363013564958,339.6467585584201,-88.38203839801798,387.8718764963098,296.3783738647206,302.8463061432826,390.7302206432771,-91.49350263158925,250.28219395948167,254.91363013564958,339.6467585584201,296.3783738647206,302.8463061432826,390.7302206432771,910,2759.0,634.0,9,熊倉通り周辺
523973973,303.2578745446694,202.98215110655397,218.9483273160263,300.05777009542845,-100.27572343811542,349.03971287532255,251.33740309097493,229.97055256457384,366.1932837430037,-97.70230978434762,202.98215110655403,218.9483273160263,300.05777009542845,251.33740309097502,229.97055256457384,366.1932837430037,659,2548.9999999999995,441.0,32,太平橋周辺
523973974,127.1449244967822,160.40301452327571,162.4468048161637,231.28323051285972,33.25809002649352,128.88005656469792,120.82870426602243,117.88118533152173,184.05681725546364,-8.051352298675496,160.40301452327571,162.4468048161637,231.28323051285972,120.8287042660224,117.88118533152173,184.05681725546364,896,3199.0,671.0,178,原周辺
523973981,154.76803147049003,174.69048268937328,162.63230009395596,312.5307421430542,19.922451218883253,228.76730425962015,241.19253752267824,238.8300396013678,344.7668378807037,12.42523326305809,174.6904826893733,162.63230009395596,312.5307421430542,241.19253752267818,238.8300396013678,344.7668378807037,1004,2998.0,677.0,103,上岡周辺
523973982,81.43343052201563,169.43008928907318,149.12729048216605,309.28747999384177,87.99665876705755,278.33162190952106,201.71571489499703,181.15822019670438,349.8620506698899,-76.61590701452403,169.43008928907315,149.12729048216605,309.28747999384177,201.7157148949971,181.15822019670438,349.8620506698899,939,2971.0,748.0,170,柳小路周辺
523973983,196.03633010798265,152.47215749128512,158.83481278593163,224.9592197781391,-43.56417261669753,176.6292063084683,233.51066592359064,225.65777479229706,394.0384372233772,56.88145961512234,152.47215749128512,158.83481278593163,224.9592197781391,233.51066592359066,225.65777479229706,394.0384372233772,1007,2978.0000000000005,685.0,101,高瀬通り周辺
523973984,174.01213963056128,155.72328669852138,147.3178315807144,264.0132140931086,-18.2888529320399,164.812685878072,167.4299165166829,137.44419253369,309.12106974505633,2.61723063861092,155.72328669852138,147.3178315807144,264.0132140931086,167.42991651668288,137.44419253369,309.12106974505633,993,3541.0,829.0,120,石上周辺
523973991,306.5293250111335,261.91550850976364,263.04934318424915,421.9254413247054,-44.613816501369854,139.08504142319,168.39680942539087,169.6716680279525,286.58262587027633,29.311768002200864,261.91550850976364,263.04934318424915,421.9254413247054,168.39680942539087,169.6716680279525,286.58262587027633,596,1838.0,538.0,112,柳小路周辺
523973992,493.5845611808633,315.6988463349635,304.63396331061557,406.2930379970658,-177.88571484589983,503.44745648642345,305.7606522822334,292.1953755957463,363.01625343671765,-197.68680420419003,315.6988463349635,304.63396331061557,406.2930379970658,305.7606522822335,292.1953755957463,363.01625343671765,118,243.99999999999997,97.0,78,片瀬中学校前周辺
523973993,268.4611976653172,182.92057296453766,167.3473720134331,272.112157072228,-85.54062470077952,191.7848049010279,252.41437598813096,164.24152000219388,414.17930052919274,60.629571087103045,182.9205729645376,167.3473720134331,272.112157072228,252.41437598813096,164.24152000219388,414.17930052919274,89,1042.0,200.0,133,県合同庁舎前周辺
523973994,276.9792351838688,254.95652409741464,252.94119436252396,368.33104054667393,-22.022711086454166,476.66037831505605,454.9608763031437,469.3591141119784,560.2251150436996,-21.69950201191233,254.9565240974147,252.94119436252396,368.33104054667393,454.9608763031437,469.3591141119784,560.2251150436996,371,3349.0,688.0,5,御霊神社前周辺
523974903,402.8070834656366,286.37002287281456,259.2650113959735,386.44384373110904,-116.43706059282204,336.2747653276665,484.27009184454164,489.62689129190204,632.1330963300359,147.99532651687514,286.3700228728147,259.2650113959735,386.44384373110904,484.27009184454164,489.62689129190204,632.1330963300359,66,1514.9999999999998,428.0,<NA>,御霊神社前周辺
533903051,505.4270324688314,391.6483197892895,414.5962644979968,467.13412903822103,-113.77871267954191,301.2731158495139,128.047463530032,127.05035479649446,161.10189062266133,-173.2256523194819,391.64831978928953,414.5962644979968,467.13412903822103,128.04746353003205,127.05035479649446,161.10189062266133,55,2715.9999999999995,636.9999999999999,<NA>,辻堂周辺
533903052,141.5113771770096,192.82784052346636,202.30309321010887,320.68583228872734,51.31646334645677,97.20671166531828,104.29489995360542,109.91022457804954,145.75299739779513,7.088188288287142,192.82784052346636,202.30309321010887,320.68583228872734,104.29489995360544,109.91022457804954,145.75299739779513,563,2883.0,622.0,195,辻堂駅周辺
533903054,102.55333807342062,220.00023314175718,210.95218720206893,304.7114560615887,117.44689506833656,116.3898706075082,152.8052111683954,127.05035479649446,236.61719094730125,36.4153405608872,220.00023314175726,210.95218720206893,304.7114560615887,152.8052111683954,127.05035479649446,236.61719094730125,70,2083.0,565.0000000000001,209,神台公園前周辺
533903061,214.324121511022,170.78825714040815,146.7680483159416,330.9081274999764,-43.535864370613865,312.6190611692852,241.81245751485167,223.46746454158975,440.43080364012644,-70.80660365443353,170.78825714040815,146.7680483159416,330.9081274999764,241.81245751485173,223.46746454158975,440.43080364012644,732,2830.0,556.0,53,新町一丁目周辺
533903062,316.1490705585988,240.83599499166647,249.2138328891045,342.7714821673522,-75.31307556693233,349.1072057971764,295.2245170389165,299.9692357555411,432.943526694853,-53.88268875825992,240.83599499166647,249.2138328891045,342.7714821673522,295.2245170389164,299.9692357555411,432.943526694853,1015,3759.0,696.0,11,新町三丁目周辺
533903063,267.5612491957263,164.68057446582705,168.30693714222636,241.2425229817259,-102.88067472989925,250.6395166741809,212.77011131496593,220.89847356890292,327.4474938812997,-37.869405359214966,164.68057446582705,168.30693714222636,241.2425229817259,212.77011131496593,220.89847356890292,327.4474938812997,829,3700.0,941.0,28,新町一丁目周辺
533903064,228.1393462745407,165.25724624866515,171.2852309904611,236.91464360573968,-62.88210002587556,24.887801614230728,172.79000434729286,183.95955738905602,230.61031859764503,147.90220273306213,165.25724624866515,171.2852309904611,236.91464360573968,172.79000434729286,183.95955738905602,230.61031859764503,871,3345.0,810.0,248,住宅前周辺
533903071,135.34101046784235,156.14676519123105,156.86075723898463,230.12376087922146,20.805754723388702,136.04572569142306,151.85767902591087,149.90419041925696,232.09981748230913,15.81195333448781,156.14676519123108,156.86075723898463,230.12376087922146,151.8576790259109,149.90419041925696,232.09981748230913,613,2408.0,440.00000000000006,187,藤沢SST前周辺
533903072,195.79532362855898,151.54614533160174,154.1433553961724,221.74232909026642,-44.24917829695724,243.46450220633827,215.17513600526812,215.4177920714514,343.60907501961424,-28.289366201070152,151.54614533160174,154.1433553961724,221.74232909026642,215.17513600526806,215.4177920714514,343.60907501961424,644,2111.0,362.0,113,藤沢警察署前周辺
533903073,229.39762894515007,113.04908031185032,120.24861697773281,193.59808509997518,-116.34854863329976,101.77439602923161,194.42867287119932,183.19923645311601,288.741871359804,92.65427684196771,113.04908031185032,120.24861697773281,193.59808509997518,194.4286728711993,183.19923645311601,288.741871359804,32,202.0,47.0,237,NOK前周辺
533903074,150.60812332370978,149.4767015239381,153.36014913424043,217.65671029574307,-1.1314217997716867,527.9054034572841,483.09266036087826,502.2011341885508,565.3994577535465,-44.81274309640588,149.47670152393806,153.36014913424043,217.65671029574307,483.0926603608783,502.2011341885508,565.3994577535465,475,1699.0,341.0,91,神明町周辺
533903081,337.06033246113634,250.25319592358574,252.28797101523358,360.1040488799072,-86.8071365375506,338.1145791729482,318.3977006960031,326.46695080738476,448.2198842343079,-19.716878476945112,250.25319592358574,252.28797101523358,360.1040488799072,318.3977006960031,326.46695080738476,448.2198842343079,973,2996.0,653.0,15,鵠沼小学校前周辺
533903082,97.67281194677456,164.1356406101667,170.15588666550974,242.88181739962548,66.46282866339213,106.69084037452099,145.3817389833115,115.88794400061084,295.22903250986195,38.690898608790505,164.1356406101667,170.15588666550974,242.88181739962548,145.38173898331146,115.88794400061084,295.22903250986195,716,3720.9999999999995,915.0,211,橘通り周辺
533903083,54.42925002454894,93.42667096653247,92.47090651119542,134.31598283383576,38.99742094198353,92.96644673904079,182.74692923318597,176.58162791651185,294.9796574378366,89.78048249414518,93.42667096653246,92.47090651119542,134.31598283383576,182.74692923318594,176.58162791651185,294.9796574378366,338,2358.0,638.0,249,日本精工前周辺
533903084,14.058919484765594,143.6918111748636,130.37001802756825,233.37515233872867,129.632891690098,46.40307698642687,54.311341675451295,48.864944849063704,80.05834259218392,7.908264689024428,143.6918111748636,130.37001802756825,233.37515233872867,54.311341675451295,48.864944849063704,80.05834259218392,319,4690.0,968.0,263,三富士町周辺
533903091,152.2935910439686,165.51271582549512,170.44308018132625,220.26932818313517,13.219124781526517,95.51133877974169,147.28556768312092,145.72894466054305,227.39205621243406,51.774228903379225,165.51271582549512,170.44308018132625,220.26932818313517,147.28556768312095,145.72894466054305,227.39205621243406,214,4272.0,1110.0,177,奥田周辺
533903092,65.12355023037857,109.46871663902941,108.11050828928191,174.61370044591823,44.34516640865084,206.1372246805795,283.17505866623173,296.0989789502208,370.8218138940569,77.03783398565224,109.46871663902938,108.11050828928191,174.61370044591823,283.1750586662317,296.0989789502208,370.8218138940569,425,2303.0,391.99999999999994,220,川名周辺
533903093,219.94102879137293,146.4854144118075,139.04184061252693,210.48348051683357,-73.45561437956542,99.76080665171646,81.52380408734125,77.52702048687881,126.82931396514164,-18.237002564375217,146.48541441180754,139.04184061252693,210.48348051683357,81.52380408734126,77.52702048687881,126.82931396514164,178,2423.0,490.00000000000006,172,日ノ出町周辺
533903094,152.81026602956462,126.90570810402124,128.45429595061591,199.88066732313806,-25.904557925543372,123.23653231038966,155.07743713263443,153.0340965275772,255.67813166221794,31.840904822244767,126.90570810402122,128.45429595061591,199.88066732313806,155.07743713263443,153.0340965275772,255.67813166221794,707,3132.0,662.0,160,弥勒寺周辺
533903151,367.2314695985888,161.6772847783901,157.81723335888174,208.4376406185689,-205.55418482019869,477.4463571158382,307.734914762939,308.89772569045175,373.20649037406815,-169.7114423528992,161.67728477839012,157.81723335888174,208.4376406185689,307.73491476293907,308.89772569045175,373.20649037406815,136,3798.0000000000005,789.0000000000001,<NA>,二ツ谷周辺
533903152,179.98093400356248,139.71269958646323,146.6708354032829,198.58674232574998,-40.26823441709925,272.4880928342803,239.488151549648,217.76737991557962,353.73675240179205,-32.999941284632285,139.71269958646323,146.6708354032829,198.58674232574998,239.48815154964802,217.76737991557962,353.73675240179205,598,2787.0,588.0,83,羽鳥一丁目周辺
533903153,376.65678442985495,195.31243130003193,199.50155518367825,239.3797961980205,-181.34435312982302,165.7169464300295,163.6384632736176,165.38776175553485,216.4325192497585,-2.07848315641192,195.312431300032,199.50155518367825,239.3797961980205,163.6384632736176,165.38776175553485,216.4325192497585,69,1194.9999999999998,335.0,<NA>,城南周辺
533903154,24.18324259823268,110.34089489753362,98.57054445786288,186.65624735393442,86.15765229930093,331.4797672296348,239.92309999640443,254.96455669653022,337.0940242723988,-91.55666723323034,110.34089489753363,98.57054445786288,186.65624735393442,239.92309999640446,254.96455669653022,337.0940242723988,476,1666.9999999999998,361.0,246,大庭隧道周辺
533903161,198.4336118746972,132.1085574391211,129.8541546361441,206.8021307137373,-66.32505443557608,107.56572328855657,149.91170773483293,154.90774789003143,235.79059935823122,42.34598444627636,132.10855743912109,129.8541546361441,206.8021307137373,149.91170773483293,154.90774789003143,235.79059935823122,837,4125.0,882.0000000000001,138,羽鳥山周辺
533903162,255.7071444164697,166.79054340504788,165.47648807078153,268.0700455912184,-88.91660101142182,283.4174103741212,241.6123459680767,248.8357368145964,375.3577632192228,-41.805064406044465,166.79054340504786,165.47648807078153,268.0700455912184,241.6123459680767,248.8357368145964,375.3577632192228,1008,3343.0,563.0,46,梅ヶ枝通り周辺
533903163,225.81574579900663,150.58146273272516,135.30624976505584,279.57375821675595,-75.23428306628148,367.9869724935592,356.24685780670984,347.6220066724469,560.1225042268186,-11.740114686849381,150.58146273272519,135.30624976505584,279.57375821675595,356.24685780670984,347.6220066724469,560.1225042268186,509,1765.0,433.0,52,辻堂入口周辺
533903164,117.12712139916022,139.59014661678287,124.40221641351286,251.937486441575,22.463025217622658,626.682562910065,621.6169500395629,618.1749479877502,776.8960700926542,-5.06561287050215,139.59014661678285,124.40221641351286,251.937486441575,621.616950039563,618.1749479877502,776.8960700926542,672,2845.0,587.0,85,明治小学校前周辺
533903171,181.13545558477097,138.40167293521546,132.50552925345596,236.1173834730342,-42.73378264955551,323.7176163867311,287.3394963730855,292.5435802605931,419.71662542048364,-36.37812001364557,138.40167293521546,132.50552925345596,236.1173834730342,287.3394963730855,292.5435802605931,419.71662542048364,866,3066.0,589.0,61,湘南台周辺
533903172,151.68788315158682,138.1040859664185,122.01241016289983,225.72440204110774,-13.583797185168322,300.2877372035671,349.5701393913484,362.75124017063496,490.7707023323018,49.282402187781315,138.10408596641852,122.01241016289983,225.72440204110774,349.5701393913483,362.75124017063496,490.7707023323018,540,1798.0,427.0,118,上村周辺
533903173,120.94486231108303,147.26890143608549,136.8315190186839,261.49800302431663,26.324039125002457,477.0453408271802,411.3665777449156,427.9947393602399,578.5240027951972,-65.6787630822646,147.26890143608549,136.8315190186839,261.49800302431663,411.3665777449157,427.9947393602399,578.5240027951972,419,1565.9999999999998,275.0,130,引地橋周辺
533903174,160.45339212316287,134.81604634073378,123.71974038957177,215.252224792763,-25.637345782429094,171.13929612323653,155.78390549336436,164.75764957853428,248.576435458378,-15.355390629872176,134.81604634073378,123.71974038957177,215.252224792763,155.7839054933644,164.75764957853428,248.576435458378,730,2229.0,582.0,145,湘南高校前周辺
533903181,174.48218631296388,118.72645758729115,112.42205824950774,203.60889516474413,-55.755728725672725,42.339682209244316,138.2246693169481,130.53816239287437,254.3973842036773,95.8849871077038,118.72645758729115,112.42205824950774,203.60889516474413,138.2246693169481,130.53816239287437,254.3973842036773,696,2727.0,720.0,227,日本精工北門周辺
533903182,54.485940654953325,157.31289983757642,148.5993523362592,243.4801093975156,102.8269591826231,149.68062804715333,102.52648740701846,89.41354601080998,190.24840288731767,-47.15414064013487,157.31289983757642,148.5993523362592,243.4801093975156,102.52648740701848,89.41354601080998,190.24840288731767,704,4083.0,935.0,225,藤沢小学校前周辺
533903183,39.187860079563315,108.63225645198466,105.97847346314065,156.0317934716774,69.44439637242135,86.67629969067488,140.21680344397294,142.23490508393266,223.49692353042857,53.540503753298054,108.63225645198465,105.97847346314065,156.0317934716774,140.2168034439729,142.23490508393266,223.49692353042857,531,2935.0000000000005,512.0,257,白旗交差点周辺
533903184,111.90687645605529,138.31191287154286,120.9302490225893,261.47388943829054,26.405036415487572,152.35911455249447,187.55846562496183,171.51041476217964,318.27810341669914,35.19935107246735,138.31191287154286,120.9302490225893,261.47388943829054,187.55846562496185,171.51041476217964,318.27810341669914,719,2540.0,619.0,184,藤沢公民館前周辺
533903191,56.45016904542898,94.54292764676347,86.01080637378826,172.98349462257426,38.092758601334495,222.4652900202257,220.35892051130847,246.4169727884376,337.7616902993453,-2.1063695089172256,94.54292764676347,86.01080637378826,172.98349462257426,220.35892051130847,246.4169727884376,337.7616902993453,587,4777.0,1053.0,215,藤が岡2号周辺
533903192,93.14084117551005,122.60616980709115,98.27708728214394,246.9972168591511,29.4653286315811,14.10254012747365,188.2766497189632,188.48722077546137,265.3657573641753,174.17410959148955,122.60616980709116,98.27708728214394,246.9972168591511,188.27664971896317,188.48722077546137,265.3657573641753,980,4610.0,948.0,261,赤坂下周辺
533903193,179.48871155234224,138.83466911071176,116.02537450075519,274.23716690887267,-40.65404244163048,460.2162194339378,357.3423637519151,370.6324059521249,477.6884088969102,-102.87385568202268,138.8346691107118,116.02537450075519,274.23716690887267,357.3423637519152,370.6324059521249,477.6884088969102,650,2320.0,539.0,38,山王神社前周辺
533903194,62.576826281260274,78.18643891621349,66.33224064721517,146.32881556904013,15.609612634953216,76.6671458815643,169.41883643052392,169.12420795100022,287.8910918635184,92.75169054895963,78.18643891621348,66.33224064721517,146.32881556904013,169.41883643052392,169.12420795100022,287.8910918635184,729,2207.0,647.0,251,藤が岡8号周辺
533903251,316.036273056087,68.12641474224395,73.25883717324982,73.25883717324982,-247.90985831384305,504.28247862179427,532.6130410946087,530.3497689200333,567.7775411952088,28.330562472814393,68.12641474224395,73.25883717324982,73.25883717324982,532.6130410946088,530.3497689200333,567.7775411952088,32,326.99999999999994,92.0,96,有藤周辺
533903252,343.94494742783024,195.54993491157063,206.59777677963558,310.59537488105525,-148.3950125162596,624.0380356592555,518.1251113936945,511.99600396378287,576.6080439458332,-105.91292426556095,195.54993491157063,206.59777677963558,310.59537488105525,518.1251113936945,511.99600396378287,576.6080439458332,169,537.0,211.0,25,有藤周辺
533903253,185.46428344706231,115.00665309282618,113.57811746591759,164.03821171289945,-70.45763035423613,459.6009771704191,258.60475625219493,240.1157018261668,414.21358351120585,-200.9962209182242,115.00665309282618,113.57811746591759,164.03821171289945,258.60475625219493,240.1157018261668,414.21358351120585,42,684.0,363.0,60,西高校前周辺
533903254,382.5667989701853,273.98101854806185,270.02001762841076,404.4276543201549,-108.58578042212343,259.65776999257866,236.796291119199,225.40696642012614,397.5047995429018,-22.861478873379667,273.98101854806185,270.02001762841076,404.4276543201549,236.796291119199,225.40696642012614,397.5047995429018,844,2305.0,896.0,18,西高校前周辺
533903261,203.0404327368222,213.96676580748246,210.17863287474506,361.9598547660365,10.926333070660263,733.0205569784363,615.4294089418709,601.3162867234902,795.9614599172127,-117.59114803656541,213.96676580748243,210.17863287474506,361.9598547660365,615.4294089418709,601.3162867234902,795.9614599172127,87,138.0,41.0,168,大六天周辺
533903262,218.86926881383786,178.40432323616346,188.96633346255035,251.937486441575,-40.4649455776744,686.9798302363523,783.7361776075537,808.1016467061743,856.4772285731303,96.7563473712014,178.40432323616346,188.96633346255035,251.937486441575,783.7361776075535,808.1016467061743,856.4772285731303,150,817.0,164.0,66,観音坂下周辺
533903263,169.38844891450026,241.46787403866645,242.05235157146848,324.63246951819247,72.07942512416619,354.33870905646114,287.71376725672076,268.9979981283411,448.7913973229215,-66.62494179974038,241.46787403866645,242.05235157146848,324.63246951819247,287.7137672567208,268.9979981283411,448.7913973229215,100,331.0,81.0,169,舟地蔵周辺
533903264,364.66261965046294,38.964893052815285,39.0370115996262,57.70777891555124,-325.69772659764766,291.0762636903095,404.09307560675,404.8769132954492,415.758118110892,113.01681191644053,38.964893052815285,39.0370115996262,57.70777891555124,404.09307560675006,404.8769132954492,415.758118110892,10,17.0,5.0,252,老人センター周辺
533903271,270.3600681716386,216.7763733601759,163.12133408140247,366.2190044853333,-53.58369481146269,733.0907143776949,609.0191391510701,636.9983938696344,689.1817653124218,-124.07157522662476,216.7763733601759,163.12133408140247,366.2190044853333,609.0191391510701,636.9983938696344,689.1817653124218,611,3146.0,459.0,10,中郷周辺
533903272,52.941695252419784,174.43859917864913,168.57798332617057,285.99382290293494,121.49690392622935,193.60404842006912,256.6285127436855,276.1663257139065,385.449707265943,63.0244643236164,174.43859917864916,168.57798332617057,285.99382290293494,256.6285127436855,276.1663257139065,385.449707265943,643,2717.0,715.0000000000001,222,修道院下周辺
533903273,174.62778357704263,70.49188186793977,70.80267036096458,106.1359505615565,-104.13590170910287,393.25911825255014,482.51965612602055,478.73892289308725,582.2788965807831,89.26053787347041,70.49188186793974,70.80267036096458,106.1359505615565,482.5196561260203,478.73892289308725,582.2788965807831,156,481.0000000000001,90.0,154,関東航空前周辺
533903274,166.95109311343472,152.34338390949307,167.3022145725921,223.07024078197597,-14.607709203941653,260.9588180215702,293.49518518135704,320.12499658675705,414.43476475720945,32.536367159786835,152.34338390949304,167.3022145725921,223.07024078197597,293.49518518135704,320.12499658675705,414.43476475720945,782,2771.0,835.0,73,善行周辺
533903281,268.25425724320564,202.110667796224,205.76784234360335,285.5786251499592,-66.14358944698165,195.15401340658525,193.45351697251718,201.22974765706945,298.35360345675565,-1.7004964340680715,202.11066779622402,205.76784234360335,285.5786251499592,193.45351697251718,201.22974765706945,298.35360345675565,440,3186.0,823.0,54,白旗神社前周辺
533903282,302.92665584276455,331.160233391538,325.9618013226226,431.5403807544536,28.23357754877344,266.1884169181447,294.7470140603457,292.0608820816685,414.74459507856193,28.558597142200995,331.16023339153804,325.9618013226226,431.5403807544536,294.74701406034575,292.0608820816685,414.74459507856193,463,1209.0,334.0,81,藤沢市民病院周辺
533903283,85.91819774563376,150.0903506224316,145.94011318731864,254.97934824391928,64.17215287679784,409.1088414674474,327.45617916956695,334.32658662342095,416.7209401169578,-81.65266229788045,150.0903506224316,145.94011318731864,254.97934824391928,327.456179169567,334.32658662342095,416.7209401169578,515,1684.0,479.0,158,聖園女学院前周辺
533903284,344.27864517756694,268.9298409661709,299.59934858345434,358.2265292891759,-75.34880421139604,552.1589312794466,371.3323648550157,388.86414637733196,453.7050259267611,-180.8265664244309,268.9298409661709,299.59934858345434,358.2265292891759,371.33236485501567,388.86414637733196,453.7050259267611,178,439.0,104.0,75,水道みち下周辺
533903291,46.99422463745403,194.13547557469138,201.4807888770915,276.4071187722253,147.14125093723734,675.9008727601569,588.5554637709907,608.056444798219,706.1268012967579,-87.34540898916612,194.13547557469138,201.4807888770915,276.4071187722253,588.5554637709905,608.056444798219,706.1268012967579,828,2351.0,616.0,201,遊行寺坂上周辺
533903292,61.20145966122318,140.0846721410614,136.11224330436477,228.05021431689528,78.8832124798382,199.60124125256982,246.5114845591989,250.6602345711766,398.7278791671094,46.91024330662907,140.0846721410614,136.11224330436477,228.05021431689528,246.5114845591989,250.6602345711766,398.7278791671094,693,2505.0,435.0,223,柄沢神社入口周辺
533903293,174.4330815826593,165.16846897487733,157.61442005436624,268.5601361425235,-9.26461260778197,658.38129039702,541.9708501041877,561.0174187561743,675.7131076795046,-116.41044029283239,165.16846897487733,157.61442005436624,268.5601361425235,541.9708501041877,561.0174187561743,675.7131076795046,374,1648.0,425.0,42,緑ヶ丘周辺
533903294,211.7145674022075,200.58019430357933,205.68442770542185,275.11100924874586,-11.134373098628174,192.61887839641878,230.90481082984658,214.68337827755565,387.1539746534181,38.2859324334278,200.58019430357936,205.68442770542185,275.11100924874586,230.90481082984658,214.68337827755565,387.1539746534181,681,2194.0,499.0,114,柄沢大上周辺
533903342,696.1319853936669,396.6039792888806,395.4025691902742,430.23903624390226,-299.5280061047863,792.8146662975802,494.56884002333186,495.87345721827774,528.5574110307914,-298.2458262742483,396.60397928888057,395.4025691902742,430.23903624390226,494.5688400233318,495.87345721827774,528.5574110307914,39,254.00000000000003,40.99999999999999,<NA>,羽根沢周辺
533903344,459.13944999874946,321.66954615605084,319.0398450102569,348.6877168556861,-137.4699038426986,532.5627764000627,408.38346356725924,406.34241245665095,433.1348814189101,-124.17931283280348,321.66954615605084,319.0398450102569,348.6877168556861,408.3834635672593,406.34241245665095,433.1348814189101,26,623.0,162.0,<NA>,南大平周辺
533903351,347.69019036632005,233.82990198120527,224.1284372750842,362.4538685826744,-113.86028838511479,430.656584165204,321.1027799417004,319.6965018952617,453.37734332860987,-109.55380422350356,233.82990198120527,224.1284372750842,362.4538685826744,321.1027799417004,319.6965018952617,453.37734332860987,305,2639.0,1026.0,2,南センター前周辺
533903352,176.0688782609951,136.1019538079782,129.52835935098503,224.10062978349103,-39.9669244530169,230.55342626517418,243.84556784395338,265.86998919864214,374.2577628692789,13.292141578779194,136.1019538079782,129.52835935098503,224.10062978349103,243.84556784395338,265.86998919864214,374.2577628692789,341,2098.0,690.0,89,小糸周辺
533903353,37.278552862862036,182.6301619924298,186.81110552401512,274.9679138784277,145.35160912956778,65.81125716911792,195.53903415661352,191.09242972544334,320.0339284478893,129.7277769874956,182.6301619924298,186.81110552401512,274.9679138784277,195.53903415661352,191.09242972544334,320.0339284478893,358,2096.0,536.0,258,羽根沢周辺
533903354,138.91027360530202,172.98027245926414,156.43050495226024,291.88668351703444,34.06999885396212,289.7711721460254,283.82990467114024,307.50615813569897,444.200035697526,-5.941267474885137,172.98027245926417,156.43050495226024,291.88668351703444,283.8299046711403,307.50615813569897,444.200035697526,313,2635.0,613.0,102,ライフタウン中央周辺
533903361,229.48132307659586,153.5294307613909,150.91116763940028,240.4391179037722,-75.95189231520496,107.9107927209545,172.78290416572668,157.52482602173635,303.4812211444399,64.87211144477217,153.52943076139093,150.91116763940028,240.4391179037722,172.78290416572673,157.52482602173635,303.4812211444399,118,477.0,116.0,210,天神社前周辺
533903362,402.925627292962,228.28732398331707,186.30639910384468,358.7484680467623,-174.63830330964495,353.32832660958104,420.1998631933461,408.81830679575705,514.9574506553506,66.87153658376508,228.28732398331707,186.30639910384468,358.7484680467623,420.1998631933461,408.81830679575705,514.9574506553506,87,451.0,109.0,97,善行坂北周辺
533903363,70.92061898589151,199.91637318809336,204.04121603145552,286.4709279314194,128.99575420220185,410.9992501925264,306.2700157164054,311.48238025689005,430.51415577641455,-104.72923447612101,199.91637318809336,204.04121603145552,286.4709279314194,306.2700157164054,311.48238025689005,430.51415577641455,392,1460.0,287.0,191,弁天前周辺
533903364,155.52556983786994,98.87612321762492,92.61174930711435,151.74993023212147,-56.649446620245016,588.701337029862,456.1039746688677,468.8636335985822,577.9480893078091,-132.59736236099428,98.87612321762491,92.61174930711435,151.74993023212147,456.1039746688677,468.8636335985822,577.9480893078091,269,1375.0,366.0,68,善行団地西周辺
533903371,197.40733670315998,144.70304173846125,159.020915055442,177.01333335149445,-52.70429496469873,401.98332453440213,361.3454285929084,369.4173007027752,421.3995780914355,-40.63789594149375,144.70304173846125,159.020915055442,177.01333335149445,361.34542859290843,369.4173007027752,421.3995780914355,275,2850.0,502.0,43,善行坂南周辺
533903372,73.77428303142511,120.97818874028171,123.4124701758357,189.81427602033762,47.203905708856595,237.94278925630758,174.0331882570613,162.45165365915022,288.0973979953251,-63.909600999246265,120.9781887402817,123.4124701758357,189.81427602033762,174.0331882570613,162.45165365915022,288.0973979953251,686,2333.0000000000005,597.0000000000001,198,善行市民センター周辺
533903373,284.47342696597457,183.16001825495007,176.25939962004608,270.9187271582363,-101.3134087110245,301.25691518138433,240.02220214009398,221.0133403899873,417.02816828430844,-61.23471304129035,183.1600182549501,176.25939962004608,270.9187271582363,240.02220214009398,221.0133403899873,417.02816828430844,719,3489.0,1149.0,16,マーケット前周辺
533903374,90.97830643437935,115.0006595061116,110.53325015510947,181.37318065579586,24.022353071732255,77.58686716888501,72.5783418564277,64.89346327505504,137.3228405827265,-5.008525312457309,115.0006595061116,110.53325015510947,181.37318065579586,72.57834185642771,64.89346327505504,137.3228405827265,546,3036.0,630.0,229,善行駅入口周辺
533903381,101.5432693716293,94.31511054982816,82.99199086211654,176.72466384640887,-7.228158821801131,65.02930915147329,156.51591540471497,153.52759125169652,234.92642569377304,91.48660625324169,94.31511054982818,82.99199086211654,176.72466384640887,156.51591540471495,153.52759125169652,234.92642569377304,410,1570.9999999999998,538.9999999999999,242,藤沢翔陵高校前周辺
533903382,179.7306173248778,107.65728840462592,72.37385804255462,255.45137522726597,-72.0733289202519,476.34368818934644,336.75938019477934,333.58799879396224,458.7646641712812,-139.5843079945671,107.65728840462593,72.37385804255462,255.45137522726597,336.7593801947794,333.58799879396224,458.7646641712812,372,902.0,284.00000000000006,80,水道みち下周辺
